dbn,school_name,state_and_local_funding_per_pupil,federal_funding _per_pupil,total_school_funding_per_pupil,fiscal_year
01M034,P.S. 034 Franklin D. Roosevelt,23354.48059,2628.748571,34560.00442,2022
01M034,P.S. 034 Franklin D. Roosevelt,24312.26568,2116.509225,33171.01197,2021
01M034,P.S. 034 Franklin D. Roosevelt,22640.04346,1325.33218,30688.75153,2020
01M034,P.S. 034 Franklin D. Roosevelt,21637.63,1570.43,29882.06,2019
01M034,P.S. 034 Franklin D. Roosevelt,21469.28737,1303.630631,29337.10165,2018
01M140,P.S. 140 Nathan Straus,21904.02476,2059.97437,32540.77438,2022
01M140,P.S. 140 Nathan Straus,21965.36164,1150.871233,29858.46994,2021
01M140,P.S. 140 Nathan Straus,18778.9019,1252.770833,26755.04862,2020
01M140,P.S. 140 Nathan Straus,18901.04,815.88,26390.92,2019
01M140,P.S. 140 Nathan Straus,17060.65587,927.180593,24552.0201,2018
01M184,P.S. 184M Shuang Wen,16075.8636,1841.257058,26493.89591,2022
01M184,P.S. 184M Shuang Wen,15789.5574,804.5186722,23336.31314,2021
01M184,P.S. 184M Shuang Wen,15672.97911,1096.892749,23493.24774,2020
01M184,P.S. 184M Shuang Wen,13348.63,879.25,20901.88,2019
01M184,P.S. 184M Shuang Wen,13029.49372,936.4590643,20530.13643,2018
01M188,P.S. 188 The Island School,25752.55371,2819.605867,37148.93484,2022
01M188,P.S. 188 The Island School,23965.15306,1489.155612,32196.54574,2021
01M188,P.S. 188 The Island School,24354.00658,1387.962264,32465.34473,2020
01M188,P.S. 188 The Island School,21187,1245.77,29106.77,2019
01M188,P.S. 188 The Island School,20130.8356,1116.928406,27811.94766,2018
01M332,University Neighborhood Middle School,31416.16972,2757.485521,42750.4305,2022
01M332,University Neighborhood Middle School,27921.86916,2007.901869,36672.00809,2021
01M332,University Neighborhood Middle School,29409.66179,1221.711009,37354.74868,2020
01M332,University Neighborhood Middle School,28827.1,1997.93,37499.03,2019
01M332,University Neighborhood Middle School,25742.90906,1990.098522,34297.19122,2018
01M378,School for Global Leaders,22613.89349,2505.660872,33696.32962,2022
01M378,School for Global Leaders,24760.88869,1740.20625,33243.332,2021
01M378,School for Global Leaders,20951.12223,811.3507109,28485.84882,2020
01M378,School for Global Leaders,18602.19,834.67,26110.86,2019
01M378,School for Global Leaders,17966.60556,991.7695313,25522.55873,2018
01M450,East Side Community School,16932.78836,1708.836728,27218.40034,2022
01M450,East Side Community School,14957.09372,1162.715942,22862.04673,2021
01M450,East Side Community School,14678.26873,1026.271057,22427.91567,2020
01M450,East Side Community School,13999.92,520.52,21194.44,2019
01M450,East Side Community School,14069.2696,860.0834553,21493.5367,2018
01M539,"New Explorations into Science, Technology and Math High School",11868.16052,774.4164126,21219.35219,2022
01M539,"New Explorations into Science, Technology and Math High School",11013.92627,49.95490868,17806.11824,2021
01M539,"New Explorations into Science, Technology and Math High School",10706.96699,32.02910959,17462.37199,2020
01M539,"New Explorations into Science, Technology and Math High School",9844.76,52.44,16571.2,2019
01M539,"New Explorations into Science, Technology and Math High School",9697.233524,102.3500577,16363.76723,2018
01M839,Tompkins Square Middle School,17724.0345,2907.917615,29208.72737,2022
01M839,Tompkins Square Middle School,17217.60946,2076.382857,26036.22938,2021
01M839,Tompkins Square Middle School,16958.23486,1913.353258,25594.964,2020
01M839,Tompkins Square Middle School,16190.39,722.17,23586.56,2019
01M839,Tompkins Square Middle School,15138.56166,757.152815,22459.89812,2018
02M104,J.H.S. 104 Simon Baruch,13832.39602,710.2301553,23119.40143,2022
02M104,J.H.S. 104 Simon Baruch,12285.94521,215.4330275,19243.6153,2021
02M104,J.H.S. 104 Simon Baruch,12755.21282,218.4215775,19697.01028,2020
02M104,J.H.S. 104 Simon Baruch,11948.52,224.72,18847.23,2019
02M104,J.H.S. 104 Simon Baruch,11482.62034,179.0141093,18225.81809,2018
02M114,East Side Middle School,14874.71162,972.8054314,24424.29231,2022
02M114,East Side Middle School,13279.4641,333.2309368,20354.9321,2021
02M114,East Side Middle School,13281.30849,656.8137472,20661.49812,2020
02M114,East Side Middle School,12325.63,315.34,19314.98,2019
02M114,East Side Middle School,12162.57657,173.4066667,18900.16688,2018
02M126,P.S. 126 Jacob August Riis,18031.37757,1946.063609,28554.21644,2022
02M126,P.S. 126 Jacob August Riis,16242.11137,1210.540541,24194.88897,2021
02M126,P.S. 126 Jacob August Riis,16685.3198,1082.238506,24490.93419,2020
02M126,P.S. 126 Jacob August Riis,14850.4,1051.69,22576.09,2019
02M126,P.S. 126 Jacob August Riis,14280.36095,963.375,21807.91959,2018
02M131,M.S. 131,35831.43529,3351.320952,47759.53149,2022
02M131,M.S. 131,28886.98236,2851.078704,38480.29813,2021
02M131,M.S. 131,22435.81116,2010,31169.18705,2020
02M131,M.S. 131,18147.06,1487.68,26308.75,2019
02M131,M.S. 131,17784.12946,1485.506881,25833.81999,2018
02M167,J.H.S. 167 Robert F. Wagner,13195.76332,686.9141563,22459.45273,2022
02M167,J.H.S. 167 Robert F. Wagner,12745.95657,160.588806,19648.78244,2021
02M167,J.H.S. 167 Robert F. Wagner,12622.05599,39.23242043,19384.66429,2020
02M167,J.H.S. 167 Robert F. Wagner,11748.26,108.79,18531.05,2019
02M167,J.H.S. 167 Robert F. Wagner,11218.639,136.7964072,17919.61905,2018
02M177,Yorkville East Middle School,16624.83048,575.7933361,25777.39907,2022
02M177,Yorkville East Middle School,18601.1137,223.4537445,25566.80451,2021
02M177,Yorkville East Middle School,16899.57044,164.4669604,23787.41329,2020
02M177,Yorkville East Middle School,16713.84,229.2,23617.04,2019
02M177,Yorkville East Middle School,16085.95067,211.9184549,22862.05277,2018
02M217,P.S./I.S. 217 Roosevelt Island,13126.80335,1622.684097,23326.2627,2022
02M217,P.S./I.S. 217 Roosevelt Island,12818.81519,624.7727952,20185.82505,2021
02M217,P.S./I.S. 217 Roosevelt Island,14914.0363,670.6226415,22308.03482,2020
02M217,P.S./I.S. 217 Roosevelt Island,13152.86,574.23,20401.08,2019
02M217,P.S./I.S. 217 Roosevelt Island,12527.54621,480.8457792,19572.57564,2018
02M225,Ella Baker School,17146.97551,1287.961744,27011.71251,2022
02M225,Ella Baker School,17230.18182,570.5630499,24542.98193,2021
02M225,Ella Baker School,17119.48151,431.996988,24274.85438,2020
02M225,Ella Baker School,17244.63,407.95,24326.58,2019
02M225,Ella Baker School,16868.73751,414.415625,23847.33678,2018
02M255,M.S. 255 Salk School of Science,15398.69328,878.8682173,24854.33675,2022
02M255,M.S. 255 Salk School of Science,13485.2492,92.01333333,20319.4996,2021
02M255,M.S. 255 Salk School of Science,12940.69568,141.437018,19805.50858,2020
02M255,M.S. 255 Salk School of Science,12146.53,167.8,18988.33,2019
02M255,M.S. 255 Salk School of Science,12166.77181,83.66062176,18814.61607,2018
02M260,M.S. 260 Clinton School Writers & Artists,12361.41192,37.71186441,19122.49967,2020
02M260,M.S. 260 Clinton School Writers & Artists,11664.37,21.88,18360.25,2019
02M260,The Clinton School,13696.79805,862.0089632,23135.58227,2022
02M260,The Clinton School,12519.32676,230.4924623,19492.05629,2021
02M260,The Clinton School,11499.89962,28.8013245,18092.88459,2018
02M276,Battery Park City School,16298.02055,884.3671423,25759.16295,2022
02M276,Battery Park City School,14976.60651,660.6967213,22379.5403,2021
02M276,Battery Park City School,14601.80185,387.2661196,21712.44386,2020
02M276,Battery Park City School,13830.29,589.47,21093.76,2019
02M276,Battery Park City School,13631.37788,406.2926239,20601.85415,2018
02M289,I.S. 289,15990.58351,1795.084798,26362.44356,2022
02M289,I.S. 289,14338.71933,88.76579926,21169.72219,2021
02M289,I.S. 289,14250.68317,97.62633452,21071.68539,2020
02M289,I.S. 289,13326.36,75.07,20075.44,2019
02M289,I.S. 289,13036.55155,130.0848057,19730.82,2018
02M297,M.S. 297,14599.55842,708.5164854,23884.85016,2022
02M297,M.S. 297,13513.27389,117.290764,20372.80172,2021
02M297,M.S. 297,13062.23322,67.49221557,19853.10132,2020
02M297,M.S. 297,12505.02,97.1,19276.12,2019
02M297,M.S. 297,13945.69526,578.4041451,21088.28305,2018
02M312,New York City Lab Middle School for Collaborative Studies,15654.51287,1094.954188,25326.24231,2022
02M312,New York City Lab Middle School for Collaborative Studies,13585.2885,82.59210526,20410.11767,2021
02M312,New York City Lab Middle School for Collaborative Studies,14518.4475,101.2530756,21343.07647,2020
02M312,New York City Lab Middle School for Collaborative Studies,12284.41,356.49,19314.89,2019
02M312,New York City Lab Middle School for Collaborative Studies,11867.49259,162.2472924,18593.92352,2018
02M347,The 47 American Sign Language & English Lower School,49841.02263,1598.973358,60016.77124,2022
02M347,The 47 American Sign Language & English Lower School,46604.23585,532.3387978,53878.81171,2021
02M347,The 47 American Sign Language & English Lower School,45902.26948,276.4559585,52902.10133,2020
02M347,The 47 American Sign Language & English Lower School,39348,512.45,46534.45,2019
02M347,The 47 American Sign Language & English Lower School,41757.54122,474.6192893,48796.34415,2018
02M397,Spruce Street School,16322.36259,920.417075,25819.55492,2022
02M397,Spruce Street School,15698.77407,518.5155963,22959.52673,2021
02M397,Spruce Street School,14206.65099,379.6453287,21309.6722,2020
02M397,Spruce Street School,12753.36,353.84,19781.2,2019
02M397,Spruce Street School,13334.8667,175.6252319,20074.67558,2018
02M407,Institute for Collaborative Education,12598.95313,768.1265915,21943.85497,2022
02M407,Institute for Collaborative Education,12189.90865,146.153527,19078.29924,2021
02M407,Institute for Collaborative Education,11365.04693,98.61263158,18187.03544,2020
02M407,Institute for Collaborative Education,9818.56,45.89,16538.45,2019
02M407,Institute for Collaborative Education,9126.279065,44.13821138,15734.60092,2018
02M408,Professional Performing Arts High School,13843.29437,677.1664905,23097.23612,2022
02M408,Professional Performing Arts High School,12682.80105,51.41485507,19476.45297,2021
02M408,Professional Performing Arts High School,12415.82943,25.96996466,19165.17528,2020
02M408,Professional Performing Arts High School,12355.46,35.03,19064.49,2019
02M408,Professional Performing Arts High School,12054.44897,41.87964602,18660.51226,2018
02M422,Quest to Learn,16204.30789,1817.101067,26598.18421,2022
02M422,Quest to Learn,16249.15499,1142.197432,24133.58949,2021
02M422,Quest to Learn,16279.41651,830.5283364,23833.32073,2020
02M422,Quest to Learn,15658.27,821.29,23153.56,2019
02M422,Quest to Learn,15732.31191,209.8600683,22506.35562,2018
02M442,"Ballet Tech, NYC Public School for Dance",17957.35446,1739.695198,28273.82491,2022
02M442,"Ballet Tech, NYC Public School for Dance",16135.71971,158.4316547,23036.38843,2021
02M442,"Ballet Tech, NYC Public School for Dance",15924.39634,18.26760563,22666.03983,2020
02M442,"Ballet Tech, NYC Public School for Dance",15924.32,23.52,22621.85,2019
02M442,"Ballet Tech, NYC Public School for Dance",14300.6724,233.7659574,21098.622,2018
02M896,Lower Manhattan Community Middle School,16519.4772,1563.944664,26660.19712,2022
02M896,Lower Manhattan Community Middle School,15821.37263,424.6729223,22988.28261,2021
02M896,Lower Manhattan Community Middle School,15987.49257,412.1220779,23122.99053,2020
02M896,Lower Manhattan Community Middle School,14989.96,412.63,22076.6,2019
02M896,Lower Manhattan Community Middle School,14646.65186,627.6701299,21838.50563,2018
02M933,City Knoll Middle School,25352.25965,2307.660275,36236.69518,2022
02M933,City Knoll Middle School,22432.76282,984.474359,30159.47424,2021
02M933,City Knoll Middle School,30211.0852,1041.901961,37976.36304,2020
02M933,City Knoll Middle School,16793.03,711.06,24178.08,2019
02M933,City Knoll Middle School,15627.29408,788.0254237,22979.50315,2018
03M054,J.H.S. 054 Booker T. Washington,14764.24884,1282.06476,24623.08885,2022
03M054,J.H.S. 054 Booker T. Washington,12948.46195,357.1479714,20047.84698,2021
03M054,J.H.S. 054 Booker T. Washington,12129.57328,294.8462428,19147.79541,2020
03M054,J.H.S. 054 Booker T. Washington,11897.37,299.69,18871.05,2019
03M054,J.H.S. 054 Booker T. Washington,11097.26934,197.943662,17859.39664,2018
03M076,P.S. 076 A. Philip Randolph,18992.79541,5949.925715,33519.49639,2022
03M076,P.S. 076 A. Philip Randolph,19270.69832,2566.258567,28579.19395,2021
03M076,P.S. 076 A. Philip Randolph,18524.76156,1736.816327,26984.95377,2020
03M076,P.S. 076 A. Philip Randolph,16324.9,1591.16,24590.06,2019
03M076,P.S. 076 A. Philip Randolph,14609.33427,1280.230932,22453.74885,2018
03M149,P.S. 149 Sojourner Truth,26352.81313,4122.063802,39051.65218,2022
03M149,P.S. 149 Sojourner Truth,24139.4285,1878.694836,32760.3604,2021
03M149,P.S. 149 Sojourner Truth,24210.84611,1197.792035,32132.01403,2020
03M149,P.S. 149 Sojourner Truth,19476.94,1854.51,28005.45,2019
03M149,P.S. 149 Sojourner Truth,24372.99196,1827.565957,32764.74156,2018
03M180,P.S. 180 Hugo Newman,18668.47017,1757.988105,29003.23353,2022
03M180,P.S. 180 Hugo Newman,16879.94596,1141.093567,24763.2766,2021
03M180,P.S. 180 Hugo Newman,16852.43377,1104.154158,24679.96382,2020
03M180,P.S. 180 Hugo Newman,16238.43,1070.54,23982.97,2019
03M180,P.S. 180 Hugo Newman,15405.76684,896.1100917,22866.06058,2018
03M191,The Riverside School for Makers and Artists,21638.75736,1877.327548,32092.86016,2022
03M191,The Riverside School for Makers and Artists,20666.39216,1232.173737,28640.80296,2021
03M191,The Riverside School for Makers and Artists,18874.76141,1152.611913,26750.74921,2020
03M191,The Riverside School for Makers and Artists,17120.36,1186.91,24981.27,2019
03M191,The Riverside School for Makers and Artists,19394.63979,1096.162791,27054.98622,2018
03M243,M.S. 243 Center School,14149.22001,1119.537707,23845.53298,2022
03M243,M.S. 243 Center School,13304.767,29.3127572,20076.31682,2021
03M243,M.S. 243 Center School,13681.72585,11.08547009,20416.18721,2020
03M243,M.S. 243 Center School,12971.94,13.73,19659.67,2019
03M243,M.S. 243 Center School,12358.78518,10.22978723,18933.19861,2018
03M245,M.S. M245 The Computer School,14860.84272,1074.577146,24512.19513,2022
03M245,M.S. M245 The Computer School,13846.16278,454.4193548,21042.8192,2021
03M245,M.S. M245 The Computer School,14091.17271,425.0025316,21239.55113,2020
03M245,M.S. M245 The Computer School,13179.66,394.26,20247.92,2019
03M245,M.S. M245 The Computer School,12634.05395,219.23,19417.4676,2018
03M247,M.S. M247 Dual Language Middle School,17684.85429,2528.123574,28789.75312,2022
03M247,M.S. M247 Dual Language Middle School,16467.07631,971.7881356,24181.10151,2021
03M247,M.S. M247 Dual Language Middle School,16789.97463,868.7361111,24382.08663,2020
03M247,M.S. M247 Dual Language Middle School,16601.82,793.4,24069.22,2019
03M247,M.S. M247 Dual Language Middle School,15608.91527,819.2929293,22992.39184,2018
03M250,M.S. 250 West Side Collaborative Middle School,31000.80714,4507.267081,44084.84948,2022
03M250,M.S. 250 West Side Collaborative Middle School,21814.64132,1010.472222,29567.35061,2021
03M250,M.S. 250 West Side Collaborative Middle School,20236.15497,835.8321678,27795.36302,2020
03M250,M.S. 250 West Side Collaborative Middle School,19462.68,851.93,26988.61,2019
03M250,M.S. 250 West Side Collaborative Middle School,17501.85456,824.3033708,24890.34157,2018
03M256,Lafayette Academy,20452.91889,1495.807089,30525.50123,2022
03M256,Lafayette Academy,22790.24523,936.9668874,30469.44918,2021
03M256,Lafayette Academy,21599.28,768.325,29090.98089,2020
03M256,Lafayette Academy,22806.87,954.47,30435.34,2019
03M256,Lafayette Academy,25038.58341,1174.072464,32776.83952,2018
03M258,Community Action School - MS 258,21828.47911,3129.73884,33534.99321,2022
03M258,Community Action School - MS 258,18241.16063,2151.700787,27135.09848,2021
03M258,Community Action School - MS 258,18532.80882,2232.349548,27488.53426,2020
03M258,Community Action School - MS 258,16635.85,965.69,24275.55,2019
03M258,Community Action School - MS 258,17275.41592,1239.529148,25079.12871,2018
03M291,West End Secondary School,12753.04037,588.1282932,21917.94392,2022
03M291,West End Secondary School,13529.57365,82.8,20354.61071,2021
03M291,West End Secondary School,12103.07282,34.83687943,18861.28558,2020
03M291,West End Secondary School,12221.65,18.04,18913.69,2019
03M291,West End Secondary School,12357.30522,29.87315634,18951.36202,2018
03M333,P.S. 333 Manhattan School for Children,20469.01582,2129.359213,31175.15028,2022
03M333,P.S. 333 Manhattan School for Children,18223.90366,865.5408,25831.68153,2021
03M333,P.S. 333 Manhattan School for Children,15422.27816,629.2386059,22774.89265,2020
03M333,P.S. 333 Manhattan School for Children,13984.74,592.81,21251.55,2019
03M333,P.S. 333 Manhattan School for Children,13763.7752,543.8207171,20871.77956,2018
03M334,The Anderson School,11225.67003,746.4487204,20548.894,2022
03M334,The Anderson School,10884.50582,8.548022599,17635.29091,2021
03M334,The Anderson School,11419.36073,0,18142.73661,2020
03M334,The Anderson School,9914.35,22.81,16611.15,2019
03M334,The Anderson School,9599.733726,27.33891993,16191.25629,2018
03M415,Wadleigh Secondary School for the Performing & Visual Arts,18162.94641,1948.197763,28687.91942,2022
03M415,Wadleigh Secondary School for the Performing & Visual Arts,23102.08356,1256.884488,31101.20512,2021
03M415,Wadleigh Secondary School for the Performing & Visual Arts,24893.4218,875.6065089,32492.4042,2020
03M415,Wadleigh Secondary School for the Performing & Visual Arts,26834.51,1038.45,34546.96,2019
03M415,Wadleigh Secondary School for the Performing & Visual Arts,25315.00508,1139.219424,33018.40815,2018
03M421,West Prep Academy,28200.6619,1551.298374,38328.73553,2022
03M421,West Prep Academy,26249.45818,810.9939394,33802.68919,2021
03M421,West Prep Academy,21914.18128,626.6102564,29264.16742,2020
03M421,West Prep Academy,18177.14,643.78,25494.93,2019
03M421,West Prep Academy,17073.21871,686.9458128,24324.34817,2018
03M859,Special Music School,17434.87546,523.872937,26535.52365,2022
03M859,Special Music School,17651.89096,117.5513699,24511.67939,2021
03M859,Special Music School,15441.78716,89.6485623,22254.8116,2020
03M859,Special Music School,14074.19,93.05,20841.24,2019
03M859,Special Music School,13384.8336,100.5191083,20049.53635,2018
03M860,Frederick Douglass Academy II Secondary School,18865.06408,2526.778625,29968.61796,2022
03M860,Frederick Douglass Academy II Secondary School,18367.69658,1233.229032,26343.16268,2021
03M860,Frederick Douglass Academy II Secondary School,17042.5994,872.5862069,24638.56149,2020
03M860,Frederick Douglass Academy II Secondary School,15956.8,824.69,23455.49,2019
03M860,Frederick Douglass Academy II Secondary School,15200.96596,4051.279661,25816.42926,2018
03M862,Mott Hall II,16873.04165,892.5481238,26342.36503,2022
03M862,Mott Hall II,14908.85032,78.99266504,21730.08005,2021
03M862,Mott Hall II,13720.44244,546.2211982,20990.03953,2020
03M862,Mott Hall II,13218.51,652.47,20544.97,2019
03M862,Mott Hall II,12348.26789,99.70467836,19012.15622,2018
04M007,P.S. 007 Samuel Stern,21333.66788,3363.816474,33274.25961,2022
04M007,P.S. 007 Samuel Stern,21540.1936,2031.659091,30314.08976,2021
04M007,P.S. 007 Samuel Stern,19062.23685,1036.132813,26821.74555,2020
04M007,P.S. 007 Samuel Stern,16224.79,1116.81,24015.6,2019
04M007,P.S. 007 Samuel Stern,16503.56938,1179.215686,24246.96871,2018
04M012,TAG Young Scholars,10603.29133,773.9481782,19954.01476,2022
04M012,TAG Young Scholars,10395.59076,213.4982639,17351.32609,2021
04M012,TAG Young Scholars,9965.624637,127.6297578,16816.63028,2020
04M012,TAG Young Scholars,9637.69,113.59,16425.28,2019
04M012,TAG Young Scholars,9614.980795,103.2896082,16282.45405,2018
04M057,James Weldon Johnson,20598.02991,3092.783833,32267.589,2022
04M057,James Weldon Johnson,19105.8135,1598.806189,27446.85675,2021
04M057,James Weldon Johnson,16755.14996,987.6029963,24466.12884,2020
04M057,James Weldon Johnson,15269.3,870.89,22814.19,2019
04M057,James Weldon Johnson,14969.48583,978.8924205,22512.5619,2018
04M072,The Lexington Academy,20102.10468,2588.93547,31267.81541,2022
04M072,The Lexington Academy,18576.59588,1195.122558,26513.9555,2021
04M072,The Lexington Academy,17441.1249,921.1727417,25085.67352,2020
04M072,The Lexington Academy,17812.75,1174.36,25661.11,2019
04M072,The Lexington Academy,15876.00877,1022.085484,23462.2779,2018
04M096,P.S. 096 Joseph Lanzetta,22948.29099,2158.976736,33684.04298,2022
04M096,P.S. 096 Joseph Lanzetta,22398.90649,1465.48184,30606.62539,2021
04M096,P.S. 096 Joseph Lanzetta,22293.25786,1488.306701,30504.94045,2020
04M096,P.S. 096 Joseph Lanzetta,20464.74,1728.53,28867.27,2019
04M096,P.S. 096 Joseph Lanzetta,20946.39557,1555.219144,29065.79836,2018
04M108,P.S. 108 Assemblyman Angelo Del Toro Educational Complex,21691.89288,2726.842842,32995.51098,2022
04M108,P.S. 108 Assemblyman Angelo Del Toro Educational Complex,20192.05436,1835.533477,28769.8249,2021
04M108,P.S. 108 Assemblyman Angelo Del Toro Educational Complex,19793.04824,1584.529862,28100.95399,2020
04M108,P.S. 108 Assemblyman Angelo Del Toro Educational Complex,21434.67,1439.39,29548.06,2019
04M108,P.S. 108 Assemblyman Angelo Del Toro Educational Complex,18798.90102,1435.181416,26798.26608,2018
04M171,P.S. 171 Patrick Henry,15537.11077,2011.375465,26125.26149,2022
04M171,P.S. 171 Patrick Henry,14084.5838,1145.118598,21971.93946,2021
04M171,P.S. 171 Patrick Henry,13831.87976,783.878481,21339.13413,2020
04M171,P.S. 171 Patrick Henry,13483.95,900.62,21058.57,2019
04M171,P.S. 171 Patrick Henry,12967.44134,881.8289655,20413.45395,2018
04M206,P.S. 206 Jose Celso Barbosa,38706.62192,2577.058365,49860.45555,2022
04M206,P.S. 206 Jose Celso Barbosa,36423.67328,1638.779412,44804.68976,2021
04M206,P.S. 206 Jose Celso Barbosa,34232.57851,986.4966741,41942.45107,2020
04M206,P.S. 206 Jose Celso Barbosa,30447.7,1077.67,38199.37,2019
04M206,P.S. 206 Jose Celso Barbosa,29215.26759,1134.67019,36914.12143,2018
04M224,M.S. 224 Manhattan East School for Arts & Academics,19873.4557,1795.454716,30245.68567,2022
04M224,M.S. 224 Manhattan East School for Arts & Academics,18182.97836,1355.168224,26280.38365,2021
04M224,M.S. 224 Manhattan East School for Arts & Academics,20772.60615,1162.708791,28658.69083,2020
04M224,M.S. 224 Manhattan East School for Arts & Academics,18633.02,1152.98,26459.99,2019
04M224,M.S. 224 Manhattan East School for Arts & Academics,18424.09513,1057.767442,26046.04622,2018
04M372,Esperanza Preparatory Academy,23589.44729,3400.338867,35566.56141,2022
04M372,Esperanza Preparatory Academy,21145.67479,2337.260692,30225.17254,2021
04M372,Esperanza Preparatory Academy,21035.36522,2003.841557,29762.58266,2020
04M372,Esperanza Preparatory Academy,19439.9,1467.24,27581.15,2019
04M372,Esperanza Preparatory Academy,18609.64626,1393.415027,26567.24494,2018
04M377,Renaissance School of the Arts,23434.70084,2697.713085,34709.18918,2022
04M377,Renaissance School of the Arts,20767.88127,1022.698113,28532.81645,2021
04M377,Renaissance School of the Arts,19668.72643,700.5797101,27092.68202,2020
04M377,Renaissance School of the Arts,20987.06,763.82,28424.88,2019
04M377,Renaissance School of the Arts,22405.85029,980.2108844,29950.24482,2018
04M610,Young Women's Leadership School,13123.95407,1932.778985,23633.50831,2022
04M610,Young Women's Leadership School,12384.27106,864.373102,19990.88123,2021
04M610,Young Women's Leadership School,11822.92969,620.1127049,19166.41828,2020
04M610,Young Women's Leadership School,12243.49,605.32,19522.81,2019
04M610,Young Women's Leadership School,11615.12734,619.0769231,18798.3879,2018
04M825,Isaac Newton Middle School for Math & Science,17808.04659,2111.493491,28496.31534,2022
04M825,Isaac Newton Middle School for Math & Science,16421.55949,1475.221519,24639.01808,2021
04M825,Isaac Newton Middle School for Math & Science,16867.41986,1297.539568,24888.33531,2020
04M825,Isaac Newton Middle School for Math & Science,17780.53,1462.98,25917.5,2019
04M825,Isaac Newton Middle School for Math & Science,19640.74029,1693.4375,27898.36144,2018
04M964,Central Park East II,21772.62853,2335.02083,32684.42462,2022
04M964,Central Park East II,21285.46777,1308.227477,29335.93231,2021
04M964,Central Park East II,20392.01399,942.0776053,28057.46748,2020
04M964,Central Park East II,16429.58,804.86,23908.44,2019
04M964,Central Park East II,15987.00186,846.8348214,23398.02033,2018
05M123,P.S. 123 Mahalia Jackson,21849.1732,2202.215809,32628.16427,2022
05M123,P.S. 123 Mahalia Jackson,22287.35477,1489.182432,30518.77427,2021
05M123,P.S. 123 Mahalia Jackson,20889.84837,1447.679406,29060.90366,2020
05M123,P.S. 123 Mahalia Jackson,20642.16,1843.82,29159.98,2019
05M123,P.S. 123 Mahalia Jackson,22531.39135,2180.60334,31276.17834,2018
05M148,Eagle Academy for Young Men of Harlem,22711.76116,2496.686709,33785.22312,2022
05M148,Eagle Academy for Young Men of Harlem,21482.14834,1508.340974,29732.72638,2021
05M148,Eagle Academy for Young Men of Harlem,16681.90843,912.5254237,24317.80974,2020
05M148,Eagle Academy for Young Men of Harlem,15371.1,939.56,22984.65,2019
05M148,Eagle Academy for Young Men of Harlem,16522.84586,904.2138365,23991.24334,2018
05M161,P.S. 161 Pedro Albizu Campos,20496.12559,3385.375622,32458.27647,2022
05M161,P.S. 161 Pedro Albizu Campos,18944.62199,2333.355908,28020.21496,2021
05M161,P.S. 161 Pedro Albizu Campos,18972.55208,1971.397824,27667.32579,2020
05M161,P.S. 161 Pedro Albizu Campos,16980.15,1496.55,25150.7,2019
05M161,P.S. 161 Pedro Albizu Campos,16127.03994,1483.727924,24174.95151,2018
05M286,Urban Assembly Academy for Future Leaders,41324.65161,4533.63225,54435.05912,2022
05M286,Urban Assembly Academy for Future Leaders,43139.11565,1702.435294,51583.78801,2021
05M286,Urban Assembly Academy for Future Leaders,44681.31407,2188.174419,53592.86437,2020
05M286,Urban Assembly Academy for Future Leaders,22276.76,1370.26,30321.02,2019
05M286,Urban Assembly Academy for Future Leaders,22766.96584,1487.313609,30818.46309,2018
05M362,Columbia Secondary School,14020.86509,1052.42783,23650.06817,2022
05M362,Columbia Secondary School,14021.27189,230.8427948,20994.35175,2021
05M362,Columbia Secondary School,13106.23668,151.9806362,19981.5932,2020
05M362,Columbia Secondary School,12423.39,229.68,19327.08,2019
05M362,Columbia Secondary School,12270.9553,139.6239316,18974.76287,2018
05M371,School of Earth Exploration and Discovery Harlem (SEED Harlem),19467.57214,2639.259417,30683.60681,2022
05M371,School of Earth Exploration and Discovery Harlem (SEED Harlem),26332.61017,692.6666667,33767.5139,2021
05M499,Frederick Douglass Academy,15380.43673,2200.228936,26157.44093,2022
05M499,Frederick Douglass Academy,15212.88676,1637.243876,23592.3677,2021
05M499,Frederick Douglass Academy,15330.44325,896.8904236,22950.70956,2020
05M499,Frederick Douglass Academy,12073.22,653.4,19400.62,2019
05M499,Frederick Douglass Academy,11791.58481,652.1930984,19007.96155,2018
05M514,New Design Middle School,38753.18521,3563.441434,50893.4019,2022
05M514,New Design Middle School,29644.36458,1207.947712,37594.54935,2021
05M514,New Design Middle School,35072.0878,1231.508475,43026.97216,2020
05M514,New Design Middle School,29286.45,1315.88,37276.33,2019
05M514,New Design Middle School,24121.14213,1626.338462,32311.66424,2018
05M517,Teachers College Community School,15299.06718,696.5933925,24572.43583,2022
05M517,Teachers College Community School,14517.41703,178.5684211,21438.22251,2021
05M517,Teachers College Community School,15727.96885,140.9047619,22592.2495,2020
05M517,Teachers College Community School,13442.96,110.78,20227.75,2019
05M517,Teachers College Community School,13592.88367,180.951049,20338.01836,2018
05M670,Thurgood Marshall Academy for Learning and Social Change,17359.4147,2163.728981,28099.91894,2022
05M670,Thurgood Marshall Academy for Learning and Social Change,17103.46569,1131.324952,24977.0277,2021
05M670,Thurgood Marshall Academy for Learning and Social Change,15845.62532,770.7966728,23339.79788,2020
05M670,Thurgood Marshall Academy for Learning and Social Change,14114.45,782.59,21571.04,2019
05M670,Thurgood Marshall Academy for Learning and Social Change,13724.42028,753.7001828,21042.30411,2018
